image_file,leaf_class,category,l1_gate,object_id,object_family_id,mass_g,f_min_measured_N,f_max_measured_N,note
刚体\E112\s9.png,刚体,刚体,非易碎,E112,little_debbie_swiss_rolls_box,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
刚体\E113\Toothpaste_box.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s1.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s10.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s11.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s12.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s13.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s14.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s2.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s3.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s4.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s5.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s6.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s7.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s8.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E113\s9.png,刚体,刚体,非易碎,E113,toothpaste_box,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E115\Plastic_shot_cup_2_oz.png,刚体,刚体,非易碎,E115,plastic_shot_cup,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
刚体\E121\Plastic_mug.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s1.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s10.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s11.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s12.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s13.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s14.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s2.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s3.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s4.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s5.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s6.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s7.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s8.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E121\s9.png,刚体,刚体,非易碎,E121,plastic_mug,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E123\Sweet_bean_paste_28oz.png,刚体,刚体,非易碎,E123,sweet_bean_paste,,3.5,,"f_min:ExpForce本物实测(3.5N,两指合力) | f_max:无实测"
刚体\E124\OnePlus_Phone_Charger_Adapter.png,刚体,刚体,非易碎,E124,oneplus_phone_charger_adapter,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E125\Generic_Phone_Charger_Adapter.png,刚体,刚体,非易碎,E125,generic_phone_charger_adapter,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
刚体\E126\Apple_MacBook_Power_Adapter.png,刚体,刚体,非易碎,E126,apple_macbook_power_adapter,,1.75,,"f_min:ExpForce本物实测(1.75N,两指合力) | f_max:无实测"
刚体\E127\Generic_AC_Power_Adapter.png,刚体,刚体,非易碎,E127,generic_ac_power_adapter,,2.5,,"f_min:ExpForce本物实测(2.5N,两指合力) | f_max:无实测"
刚体\E128\Umbrella_Folded.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s1.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s10.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s11.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s12.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s13.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s14.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s2.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s3.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s4.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s5.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s6.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s7.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s8.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E128\s9.png,刚体,刚体,非易碎,E128,umbrella,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
刚体\E129\Handheld_Power_Drill.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s1.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s10.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s11.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s12.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s13.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s14.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s2.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s3.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s4.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s5.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s6.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s7.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s8.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
刚体\E129\s9.png,刚体,刚体,非易碎,E129,handheld_power_drill,,7.0,,"f_min:ExpForce本物实测(7.0N,两指合力) | f_max:无实测"
柔性\E004\Orange_drinking_straw.png,柔性,柔性,非易碎,E004,orange_drinking_straw,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E005\Small_paper_cup.png,柔性,柔性,非易碎,E005,small_paper_cup,,0.25,4.2,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测2.1N(单指法向力(双板对压))×2换算=4.2N(两指合力,非直接实测)"
柔性\E006\Medium_paper_cup.png,柔性,柔性,非易碎,E006,medium_paper_cup,,0.25,4.2,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:文献实测2.1N(单指法向力(双板对压))×2换算=4.2N(两指合力,非直接实测)"
柔性\E007\Medium_plastic_cup.png,柔性,柔性,非易碎,E007,medium_plastic_cup,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E009\Small_lime.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s1.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s10.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s11.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s12.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s13.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s14.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s2.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s3.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s4.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s5.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s6.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s7.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s8.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E009\s9.png,柔性,柔性,非易碎,E009,lime,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E012\Seaweed_snack_package.png,柔性,柔性,非易碎,E012,seaweed_snack_package,,0.5,,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:无实测"
柔性\E013\Marshmallow_1_regular.png,柔性,柔性,非易碎,E013,marshmallow,,0.25,,"f_min:ExpForce本物实测(0.25N,两指合力) | f_max:无实测"
柔性\E020\Roma_tomato_1.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s1.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s10.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s11.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s12.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s13.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s14.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s2.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s3.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s4.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s5.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s6.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s7.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s8.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E020\s9.png,柔性,柔性,非易碎,E020,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E021\Roma_tomato_2.png,柔性,柔性,非易碎,E021,tomato,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\Grapefruit.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s1.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s10.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s11.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s12.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s13.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s14.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s2.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s3.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s4.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s5.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s6.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s7.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s8.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E022\s9.png,柔性,柔性,非易碎,E022,grapefruit,,2.0,,"f_min:ExpForce本物实测(2.0N,两指合力) | f_max:无实测"
柔性\E023\Lemon.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s1.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s10.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s11.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s12.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s13.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s14.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s2.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s3.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s4.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s5.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s6.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s7.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s8.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E023\s9.png,柔性,柔性,非易碎,E023,lemon,,0.5,101.14,"f_min:ExpForce本物实测(0.5N,两指合力) | f_max:文献实测50.57N(单指法向力(平板压缩))×2换算=101.14N(两指合力,非直接实测)"
柔性\E024\Apple_organic.png,柔性,柔性,非易碎,E024,apple,,1.5,80,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测40.0N(单指法向力(平板压缩))×2换算=80N(两指合力,非直接实测)"
柔性\E024\s1.png,柔性,柔性,非易碎,E024,apple,,1.5,80,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测40.0N(单指法向力(平板压缩))×2换算=80N(两指合力,非直接实测)"
柔性\E024\s10.png,柔性,柔性,非易碎,E024,apple,,1.5,80,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测40.0N(单指法向力(平板压缩))×2换算=80N(两指合力,非直接实测)"
柔性\E024\s11.png,柔性,柔性,非易碎,E024,apple,,1.5,80,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:文献实测40.0N(单指法向力(平板压缩))×2换算=80N(两指合力,非直接实测)"
